edge_size,experiment_No,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200,205,210,215,220,225,230,235,240,245,250,255,260,265,270,275,280,285,290,295,300,305,310,315,320,325,330,335,340,345,350,355,360,365,370,375,380,385,390,395,400
2,0,0.8,0.76,0.7466666666666666,0.71,0.6960000000000001,0.68,0.6685714285714286,0.625,0.6044444444444445,0.584,0.5781818181818182,0.55,0.5353846153846155,0.5142857142857142,0.5093333333333333,0.505,0.508235294117647,0.5611111111111111,0.5578947368421052,0.5575,0.5523809523809524,0.5499999999999999,0.6260869565217391,0.6208333333333333,0.62,0.6153846153846154,0.6222222222222222,0.6071428571428571,0.6,0.5866666666666667,0.5741935483870968,0.58125,0.5818181818181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1,0.8400000000000001,0.78,0.7466666666666667,0.75,0.704,0.6733333333333333,0.6399999999999999,0.6199999999999999,0.5955555555555556,0.576,0.5527272727272727,0.5333333333333333,0.5107692307692308,0.5142857142857143,0.5173333333333334,0.51,0.5470588235294118,0.5361111111111111,0.5289473684210526,0.53,0.5285714285714286,0.5545454545454546,0.5478260869565217,0.575,0.5760000000000001,0.573076923076923,0.5740740740740741,0.5714285714285714,0.5689655172413792,0.5566666666666666,0.5806451612903226,0.58125,0.5818181818181818,0.5823529411764706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,0.8400000000000001,0.8400000000000001,0.8,0.76,0.744,0.7266666666666668,0.6971428571428571,0.6599999999999999,0.6177777777777778,0.592,0.5672727272727273,0.5533333333333333,0.5446153846153845,0.5371428571428571,0.5439999999999999,0.54,0.5388235294117647,0.586111111111111,0.5815789473684211,0.58,0.5714285714285714,0.5939393939393939,0.5884057971014492,0.6375,0.636,0.6269230769230769,0.6074074074074074,0.6035714285714286,0.596551724137931,0.6466666666666666,0.632258064516129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,0.8800000000000001,0.9,0.8266666666666668,0.79,0.752,0.72,0.6799999999999999,0.635,0.6044444444444445,0.596,0.5818181818181818,0.5566666666666666,0.5476923076923077,0.5342857142857143,0.5253333333333334,0.52,0.5676470588235295,0.5722222222222222,0.5631578947368421,0.5499999999999999,0.5428571428571428,0.5363636363636364,0.5652173913043478,0.6166666666666667,0.612,0.6153846153846154,0.6074074074074074,0.6000000000000001,0.6482758620689655,0.6533333333333333,0.6387096774193548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4,0.72,0.7,0.72,0.72,0.704,0.7,0.6628571428571428,0.635,0.6133333333333333,0.6,0.5818181818181818,0.5800000000000001,0.5599999999999999,0.5428571428571429,0.5386666666666666,0.5375,0.5270588235294118,0.5266666666666666,0.5789473684210527,0.57,0.5619047619047619,0.5787878787878787,0.5681159420289855,0.6125,0.608,0.6076923076923076,0.6074074074074074,0.6357142857142857,0.6275862068965518,0.62,0.6193548387096774,0.61875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,0.8400000000000001,0.76,0.7200000000000001,0.7,0.712,0.7066666666666668,0.68,0.6599999999999999,0.6355555555555557,0.6199999999999999,0.6036363636363636,0.58,0.5692307692307692,0.562857142857143,0.5573333333333333,0.5475,0.5364705882352941,0.5888888888888889,0.5736842105263158,0.57,0.5547619047619048,0.5848484848484848,0.6217391304347826,0.6166666666666667,0.604,0.6,0.6,0.6,0.6068965517241379,0.6133333333333333,0.6064516129032258,0.60625,0.593939393939394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6,0.7200000000000001,0.74,0.7466666666666667,0.7300000000000001,0.696,0.6799999999999999,0.6685714285714286,0.65,0.6133333333333333,0.592,0.5636363636363636,0.5533333333333333,0.5353846153846155,0.5228571428571429,0.536,0.5225,0.5152941176470588,0.5177777777777777,0.5052631578947369,0.57,0.5619047619047618,0.5545454545454546,0.5594202898550725,0.6166666666666667,0.6000000000000001,0.6,0.6000000000000001,0.6285714285714286,0.6275862068965518,0.6266666666666667,0.6129032258064516,0.60625,0.6060606060606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,7,0.8400000000000001,0.8399999999999999,0.8133333333333332,0.8,0.752,0.72,0.6857142857142857,0.6599999999999999,0.6133333333333333,0.5800000000000001,0.5563636363636364,0.5433333333333333,0.5323076923076923,0.5228571428571429,0.5093333333333333,0.5025000000000001,0.538235294117647,0.5305555555555556,0.5236842105263158,0.52,0.5142857142857142,0.5068181818181818,0.5065217391304347,0.5041666666666667,0.528,0.5807692307692307,0.5851851851851853,0.5892857142857142,0.5827586206896551,0.62,0.6129032258064516,0.60625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,8,0.8400000000000001,0.8,0.7866666666666667,0.76,0.728,0.7,0.6799999999999999,0.645,0.6133333333333333,0.592,0.5781818181818181,0.5599999999999999,0.5599999999999999,0.5399999999999999,0.5413333333333333,0.5325,0.5364705882352941,0.5199999999999999,0.5657894736842105,0.5750000000000001,0.5595238095238095,0.6318181818181818,0.6173913043478261,0.6125,0.612,0.6038461538461539,0.6148148148148148,0.6071428571428571,0.6068965517241379,0.5866666666666667,0.5935483870967742,0.59375,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
